latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
19.17306,-98.31939,309.6,0.41,0.45,2020-12-07,0830,1,nominal,2.0NRT,274.2,1.2,N
18.80054,-99.17898,301.9,0.55,0.43,2020-12-07,0830,1,nominal,2.0NRT,288.9,1.4,N
18.1462,-99.93095,298.6,0.51,0.41,2020-12-07,0830,1,nominal,2.0NRT,287.7,0.5,N
17.93456,-102.21338,314.6,0.41,0.37,2020-12-07,0830,1,nominal,2.0NRT,292.9,2.6,N
17.92986,-102.20629,344,0.41,0.37,2020-12-07,0830,1,nominal,2.0NRT,295.2,10.5,N
45.462,-117.84904,303.2,0.44,0.38,2020-12-07,1006,1,nominal,2.0NRT,266.8,1.1,N
44.88502,-119.66177,301.1,0.4,0.37,2020-12-07,1006,1,nominal,2.0NRT,271.9,0.8,N
42.68809,-111.59205,323.7,0.61,0.53,2020-12-07,1006,1,nominal,2.0NRT,262.7,5.8,N
44.25622,-120.90598,310.3,0.39,0.36,2020-12-07,1006,1,nominal,2.0NRT,271.6,1.4,N
44.0642,-122.98418,295.6,0.39,0.36,2020-12-07,1006,1,nominal,2.0NRT,266.6,0.6,N
42.48922,-121.15739,327.4,0.39,0.36,2020-12-07,1006,1,nominal,2.0NRT,269.3,4.9,N
42.48841,-121.15271,306.1,0.39,0.36,2020-12-07,1006,1,nominal,2.0NRT,267.3,0.8,N
42.48594,-121.15843,328.1,0.39,0.36,2020-12-07,1006,1,nominal,2.0NRT,269.3,2.9,N
42.48513,-121.15373,330.6,0.39,0.36,2020-12-07,1006,1,nominal,2.0NRT,268.9,5.3,N
42.48433,-121.14903,352.5,0.39,0.36,2020-12-07,1006,1,nominal,2.0NRT,272.5,5.3,N
42.48352,-121.14433,309.3,0.39,0.36,2020-12-07,1006,1,nominal,2.0NRT,267.5,3.8,N
42.48266,-121.15947,324.3,0.39,0.36,2020-12-07,1006,1,nominal,2.0NRT,268,2.9,N
42.48105,-121.15005,322.1,0.39,0.36,2020-12-07,1006,1,nominal,2.0NRT,267.2,5.3,N
42.69672,-123.30177,326.6,0.39,0.36,2020-12-07,1006,1,nominal,2.0NRT,276,2.3,N
40.82409,-114.25648,308.1,0.5,0.49,2020-12-07,1006,1,nominal,2.0NRT,267.1,2.2,N
40.82191,-114.25899,314,0.5,0.49,2020-12-07,1006,1,nominal,2.0NRT,267.8,1.6,N
38.16763,-109.27966,310.5,0.53,0.67,2020-12-07,1006,1,nominal,2.0NRT,263.8,1.4,N
40.48659,-122.46066,297.1,0.39,0.36,2020-12-07,1006,1,nominal,2.0NRT,281.9,0.4,N
40.52458,-123.68515,301.5,0.38,0.36,2020-12-07,1006,1,nominal,2.0NRT,274.5,0.8,N
39.024,-122.11707,304.1,0.4,0.37,2020-12-07,1006,1,nominal,2.0NRT,282.6,0.7,N
38.07204,-122.14187,297.8,0.4,0.37,2020-12-07,1006,1,nominal,2.0NRT,286.8,0.8,N
38.07125,-122.13732,298.8,0.4,0.37,2020-12-07,1006,1,nominal,2.0NRT,288.3,0.8,N
37.88358,-121.18813,298,0.43,0.38,2020-12-07,1006,1,nominal,2.0NRT,275.4,0.5,N
38.00457,-121.9373,296.7,0.41,0.37,2020-12-07,1006,1,nominal,2.0NRT,279.4,0.3,N
38.03,-122.10138,299.8,0.4,0.37,2020-12-07,1006,1,nominal,2.0NRT,277.4,0.5,N
38.01492,-122.11512,300.9,0.4,0.37,2020-12-07,1006,1,nominal,2.0NRT,284.2,1.5,N
37.95125,-122.39812,300.3,0.4,0.37,2020-12-07,1006,1,nominal,2.0NRT,286.6,1.1,N
37.94497,-122.39339,302.7,0.4,0.37,2020-12-07,1006,1,nominal,2.0NRT,282.3,1.3,N
37.75658,-121.65994,300.1,0.42,0.37,2020-12-07,1006,1,nominal,2.0NRT,280.7,0.6,N
37.66955,-121.84614,296.2,0.41,0.37,2020-12-07,1006,1,nominal,2.0NRT,275.6,0.5,N
37.45433,-121.93045,299.7,0.41,0.37,2020-12-07,1006,1,nominal,2.0NRT,275.7,0.4,N
37.18613,-121.68125,303.5,0.42,0.38,2020-12-07,1006,1,nominal,2.0NRT,276.1,0.7,N
37.21186,-121.90213,298.9,0.41,0.37,2020-12-07,1006,1,nominal,2.0NRT,277.6,0.4,N
33.4179,-110.86164,311.9,0.59,0.7,2020-12-07,1006,1,nominal,2.0NRT,266.5,3.7,N
33.42212,-110.86102,299.6,0.59,0.7,2020-12-07,1006,1,nominal,2.0NRT,267.9,1,N
33.41594,-110.8633,301.3,0.59,0.7,2020-12-07,1006,1,nominal,2.0NRT,264.1,1.4,N
34.43225,-118.64556,300.6,0.41,0.45,2020-12-07,1006,1,nominal,2.0NRT,275.4,0.7,N
34.33667,-118.52187,308.5,0.42,0.45,2020-12-07,1006,1,nominal,2.0NRT,281.1,1.3,N
34.33563,-118.5171,297,0.42,0.45,2020-12-07,1006,1,nominal,2.0NRT,281.5,1.2,N
34.33407,-118.52093,319.3,0.42,0.45,2020-12-07,1006,1,nominal,2.0NRT,280.5,1.2,N
34.31892,-118.51072,302,0.42,0.45,2020-12-07,1006,1,nominal,2.0NRT,281.4,0.4,N
34.36914,-118.87055,304.2,0.4,0.45,2020-12-07,1006,1,nominal,2.0NRT,284.8,0.7,N
34.29089,-118.80293,298.1,0.41,0.45,2020-12-07,1006,1,nominal,2.0NRT,283.2,0.6,N
34.15435,-118.19566,299.5,0.44,0.46,2020-12-07,1006,1,nominal,2.0NRT,281.6,0.7,N
34.15331,-118.19097,297.7,0.44,0.46,2020-12-07,1006,1,nominal,2.0NRT,282.4,0.9,N
34.15406,-118.19313,308.8,0.44,0.46,2020-12-07,1006,1,nominal,2.0NRT,281.9,1.7,N
34.0374,-118.10662,295.8,0.45,0.47,2020-12-07,1006,1,nominal,2.0NRT,278.5,0.3,N
33.8524,-118.33267,297.9,0.44,0.46,2020-12-07,1006,1,nominal,2.0NRT,284.9,1.5,N
33.85193,-118.33086,296.5,0.44,0.46,2020-12-07,1006,1,nominal,2.0NRT,284.3,0.8,N
33.79552,-118.23358,295.4,0.45,0.47,2020-12-07,1006,1,nominal,2.0NRT,284.2,1.1,N
33.77883,-118.23875,296.6,0.45,0.47,2020-12-07,1006,1,nominal,2.0NRT,284.5,0.8,N
33.77678,-118.22935,302.3,0.45,0.47,2020-12-07,1006,1,nominal,2.0NRT,281.4,1.5,N
33.61398,-117.82403,304.3,0.48,0.48,2020-12-07,1006,1,nominal,2.0NRT,278.4,0.4,N
28.92834,-110.83057,298.7,0.77,0.78,2020-12-07,1006,1,nominal,2.0NRT,280.7,1.5,N
28.9303,-110.82904,300.3,0.77,0.78,2020-12-07,1006,1,nominal,2.0NRT,281.7,1.6,N
47.74818,-102.78927,297.1,0.53,0.67,2020-12-07,1000,1,nominal,2.0NRT,267.8,0.5,N
47.70674,-102.6673,296.9,0.54,0.68,2020-12-07,1000,1,nominal,2.0NRT,270.5,0.9,N
47.70455,-102.66088,301.9,0.54,0.68,2020-12-07,1000,1,nominal,2.0NRT,271.5,0.9,N
47.70516,-102.6618,311.5,0.54,0.68,2020-12-07,1000,1,nominal,2.0NRT,271.9,1.4,N
47.75903,-102.92706,295.2,0.52,0.67,2020-12-07,1000,1,nominal,2.0NRT,266.9,0.5,N
47.7023,-102.77812,330,0.53,0.67,2020-12-07,1000,1,nominal,2.0NRT,271,3.7,N
47.72987,-103.02547,296.8,0.52,0.67,2020-12-07,1000,1,nominal,2.0NRT,268.7,0.7,N
47.76019,-103.21835,319.2,0.51,0.66,2020-12-07,1000,1,nominal,2.0NRT,271.7,1.7,N
47.76497,-103.21861,298.3,0.51,0.66,2020-12-07,1000,1,nominal,2.0NRT,270.3,2.1,N
47.65629,-103.07642,319.1,0.52,0.67,2020-12-07,1000,1,nominal,2.0NRT,270.8,1.8,N
46.95759,-113.22422,314.8,0.4,0.44,2020-12-07,1000,1,nominal,2.0NRT,267.6,1.6,N
46.21677,-115.90622,305.5,0.49,0.4,2020-12-07,1000,1,nominal,2.0NRT,266.5,2.2,N
18.3377,-71.15359,329.8,0.39,0.36,2020-12-07,1800,1,low,2.0NRT,300.1,2.9,D
18.42736,-70.83906,331.6,0.4,0.37,2020-12-07,1800,1,nominal,2.0NRT,300.1,1.3,D
18.42405,-71.21255,333,0.39,0.36,2020-12-07,1800,1,nominal,2.0NRT,299.2,2.3,D
18.47538,-71.27744,332.3,0.39,0.36,2020-12-07,1800,1,low,2.0NRT,303.2,3,D
18.46256,-71.3876,332.4,0.39,0.36,2020-12-07,1800,1,nominal,2.0NRT,301.9,1.5,D
18.61538,-70.35349,333,0.41,0.37,2020-12-07,1800,1,nominal,2.0NRT,292.2,3.2,D
18.54607,-70.86231,328.9,0.4,0.37,2020-12-07,1800,1,low,2.0NRT,300.8,2.3,D
18.47089,-71.40015,333.4,0.39,0.36,2020-12-07,1800,1,nominal,2.0NRT,301.5,3.3,D
18.48502,-71.5106,329.4,0.39,0.36,2020-12-07,1800,1,nominal,2.0NRT,300.9,1.3,D
18.69274,-70.15082,331,0.41,0.37,2020-12-07,1800,1,nominal,2.0NRT,298.3,2.6,D
18.72766,-70.02789,330.8,0.42,0.37,2020-12-07,1800,1,nominal,2.0NRT,297.6,2.7,D
18.74097,-70.28112,331.3,0.41,0.37,2020-12-07,1800,1,nominal,2.0NRT,299.4,5,D
18.67985,-70.87713,331.1,0.4,0.37,2020-12-07,1800,1,nominal,2.0NRT,298.2,2.3,D
18.98172,-69.68623,343.4,0.43,0.38,2020-12-07,1800,1,nominal,2.0NRT,298.4,12.2,D
18.92671,-70.35288,336.6,0.41,0.37,2020-12-07,1800,1,nominal,2.0NRT,309.3,43.5,D
18.82122,-71.25591,337.3,0.39,0.36,2020-12-07,1800,1,nominal,2.0NRT,305.6,4.3,D
18.85627,-71.31805,332.4,0.39,0.36,2020-12-07,1800,1,nominal,2.0NRT,301.5,4.1,D
18.89482,-71.26413,331.4,0.39,0.36,2020-12-07,1800,1,low,2.0NRT,303.4,1,D
18.00612,-77.04546,326.1,0.57,0.43,2020-12-07,1800,1,nominal,2.0NRT,293.7,2,D
18.91954,-72.21185,332,0.38,0.36,2020-12-07,1800,1,nominal,2.0NRT,296.9,3.7,D
18.91899,-72.21547,331.8,0.38,0.36,2020-12-07,1800,1,nominal,2.0NRT,297.4,2.9,D
19.29573,-70.53236,328.5,0.41,0.37,2020-12-07,1800,1,nominal,2.0NRT,301,2.2,D
19.21482,-71.50909,331.2,0.39,0.36,2020-12-07,1800,1,nominal,2.0NRT,299.3,2.4,D
19.49241,-70.12807,330.5,0.42,0.38,2020-12-07,1800,1,nominal,2.0NRT,297.1,2.2,D
19.16775,-72.47812,331.6,0.38,0.36,2020-12-07,1800,1,nominal,2.0NRT,299.3,3,D
19.35944,-71.58582,330.7,0.39,0.36,2020-12-07,1800,1,nominal,2.0NRT,297.9,2.2,D
19.25855,-72.25912,342.5,0.38,0.36,2020-12-07,1800,1,nominal,2.0NRT,300.3,4.7,D
19.2008,-72.70361,345.6,0.39,0.36,2020-12-07,1800,1,nominal,2.0NRT,298.7,6.7,D
19.20024,-72.70724,337.9,0.39,0.36,2020-12-07,1800,1,nominal,2.0NRT,297.7,6.7,D
19.39508,-71.64397,338.4,0.39,0.36,2020-12-07,1800,1,nominal,2.0NRT,295.6,4,D
19.61178,-70.94513,341.8,0.4,0.37,2020-12-07,1800,1,nominal,2.0NRT,307.9,5.2,D
19.53594,-71.76859,331.7,0.39,0.36,2020-12-07,1800,1,nominal,2.0NRT,299.6,2.8,D
19.65283,-71.34246,343.8,0.39,0.36,2020-12-07,1800,1,nominal,2.0NRT,305.9,3,D
19.77042,-71.53631,333,0.39,0.36,2020-12-07,1800,1,nominal,2.0NRT,303.8,2,D
20.17573,-76.98198,326.9,0.53,0.42,2020-12-07,1800,1,nominal,2.0NRT,298.5,2.9,D
20.42861,-76.78963,343.1,0.51,0.41,2020-12-07,1800,1,nominal,2.0NRT,300.6,9.3,D
20.43234,-76.79038,343,0.51,0.41,2020-12-07,1800,1,nominal,2.0NRT,300.7,13,D
20.45461,-76.90546,332,0.52,0.41,2020-12-07,1800,1,nominal,2.0NRT,297.8,3.5,D
20.50117,-76.8216,327.6,0.51,0.41,2020-12-07,1800,1,nominal,2.0NRT,298.3,2.7,D
20.98112,-77.93015,327.8,0.38,0.44,2020-12-07,1800,1,nominal,2.0NRT,292.2,2.8,D
21.29137,-77.76273,331.5,0.56,0.43,2020-12-07,1800,1,nominal,2.0NRT,294.9,3.3,D
26.32584,-80.94957,331.8,0.46,0.47,2020-12-07,1800,1,nominal,2.0NRT,290.3,6.2,D
29.05951,-88.09317,347.6,0.54,0.68,2020-12-07,1800,1,nominal,2.0NRT,291.2,6.4,D
30.06032,-85.32916,333.7,0.35,0.57,2020-12-07,1800,1,nominal,2.0NRT,289.9,2.5,D
30.0615,-85.33001,343.3,0.35,0.57,2020-12-07,1800,1,nominal,2.0NRT,290.7,5.7,D
30.06066,-85.33354,333.9,0.35,0.57,2020-12-07,1800,1,nominal,2.0NRT,289.9,3.8,D
30.22672,-84.6758,325.9,0.32,0.55,2020-12-07,1800,1,nominal,2.0NRT,288.6,1.9,D
30.3889,-83.99209,338.9,0.58,0.52,2020-12-07,1800,1,nominal,2.0NRT,290.6,5,D
30.65454,-83.62585,326,0.54,0.51,2020-12-07,1800,1,nominal,2.0NRT,289.3,2.7,D
30.65405,-83.62205,325.8,0.54,0.51,2020-12-07,1800,1,nominal,2.0NRT,288.2,4,D
30.38476,-85.08047,326.1,0.33,0.56,2020-12-07,1800,1,nominal,2.0NRT,287.8,5.7,D
30.38397,-85.08385,354,0.33,0.56,2020-12-07,1800,1,nominal,2.0NRT,292.8,5.7,D
30.5065,-84.87537,334.2,0.32,0.55,2020-12-07,1800,1,nominal,2.0NRT,287.4,2,D
31.06258,-83.18042,325.6,0.5,0.49,2020-12-07,1800,1,nominal,2.0NRT,289.2,2.4,D
30.74633,-84.62981,331.8,0.62,0.54,2020-12-07,1800,1,nominal,2.0NRT,286.9,5.4,D
30.7449,-84.63609,330.2,0.62,0.54,2020-12-07,1800,1,nominal,2.0NRT,288.8,5.4,D
30.87438,-84.71101,338.3,0.62,0.54,2020-12-07,1800,1,nominal,2.0NRT,288.1,8.6,D
30.87086,-84.71292,355.4,0.62,0.54,2020-12-07,1800,1,nominal,2.0NRT,289,12.4,D
32.06725,-81.177,334.2,0.56,0.43,2020-12-07,1800,1,nominal,2.0NRT,285.7,4.7,D
32.06664,-81.17861,333.2,0.56,0.43,2020-12-07,1800,1,nominal,2.0NRT,285.1,3.8,D
32.07051,-81.17966,327.4,0.56,0.43,2020-12-07,1800,1,nominal,2.0NRT,286.4,3.8,D
32.07526,-81.3606,325.6,0.57,0.43,2020-12-07,1800,1,nominal,2.0NRT,288,3.2,D
32.33703,-81.17131,329.2,0.55,0.43,2020-12-07,1800,1,nominal,2.0NRT,291.8,4.3,D
32.3346,-81.3487,327.1,0.57,0.43,2020-12-07,1800,1,nominal,2.0NRT,288,3.7,D
30.93852,-88.01244,335.4,0.48,0.65,2020-12-07,1800,1,nominal,2.0NRT,290.8,3.7,D
33.01231,-79.88211,330.4,0.47,0.4,2020-12-07,1800,1,nominal,2.0NRT,286.5,6.1,D
33.23352,-81.16906,327.4,0.53,0.42,2020-12-07,1800,1,nominal,2.0NRT,282.4,4.1,D
32.93735,-85.32925,338.3,0.61,0.53,2020-12-07,1800,1,nominal,2.0NRT,285.7,8.1,D
32.94126,-85.32685,333.4,0.6,0.53,2020-12-07,1800,1,nominal,2.0NRT,283,12,D
34.63673,-87.08172,333.3,0.35,0.56,2020-12-07,1806,1,nominal,2.0NRT,280.8,2.7,D
35.08258,-91.92933,326.4,0.62,0.71,2020-12-07,1806,1,nominal,2.0NRT,283.6,3.2,D
35.0831,-91.92926,325.6,0.62,0.71,2020-12-07,1806,1,nominal,2.0NRT,283.9,3.3,D
36.07422,-89.02682,334.2,0.41,0.6,2020-12-07,1806,1,nominal,2.0NRT,281.7,2.9,D
35.94018,-91.68188,353.4,0.57,0.69,2020-12-07,1806,1,nominal,2.0NRT,283.6,10.9,D
36.97181,-89.31168,342.6,0.4,0.6,2020-12-07,1806,1,nominal,2.0NRT,281.1,5.5,D
36.13144,-93.14751,349.5,0.67,0.74,2020-12-07,1806,1,nominal,2.0NRT,284.1,12.7,D
36.12945,-93.15401,329.7,0.67,0.74,2020-12-07,1806,1,nominal,2.0NRT,283.9,11.4,D
42.04978,-73.97707,327.6,0.49,0.4,2020-12-07,1806,1,nominal,2.0NRT,278.5,2.9,D
37.75146,-94.98624,332.8,0.75,0.77,2020-12-07,1806,1,nominal,2.0NRT,284.5,7.4,D
37.75172,-94.9838,336.9,0.74,0.76,2020-12-07,1806,1,nominal,2.0NRT,284.5,6.7,D
42.80056,-80.10213,327.6,0.39,0.36,2020-12-07,1806,1,nominal,2.0NRT,275.3,2.1,D
43.20935,-78.61179,329.3,0.39,0.36,2020-12-07,1806,1,nominal,2.0NRT,274.3,1.8,D
46.51531,-84.39544,341.9,0.44,0.38,2020-12-07,1806,1,nominal,2.0NRT,274.6,6.5,D
46.70745,-97.60743,336.6,0.51,0.66,2020-12-07,1806,1,nominal,2.0NRT,279.7,3.7,D
47.25976,-98.45372,327,0.53,0.67,2020-12-07,1806,1,nominal,2.0NRT,279.3,4.3,D
47.77657,-97.09109,330.7,0.45,0.63,2020-12-07,1806,1,nominal,2.0NRT,278.4,3.5,D
49.79567,-98.09638,350.9,0.42,0.61,2020-12-07,1806,1,nominal,2.0NRT,279.3,5.4,D
37.52575,-95.11537,345.4,0.45,0.47,2020-12-07,1948,1,nominal,2.0NRT,287.4,5.7,D
37.75084,-94.98705,338,0.46,0.47,2020-12-07,1948,1,nominal,2.0NRT,288.2,9.2,D
37.67862,-96.78473,334.5,0.56,0.43,2020-12-07,1948,1,nominal,2.0NRT,289.3,9.8,D
38.3451,-98.27331,340.7,0.49,0.4,2020-12-07,1948,1,nominal,2.0NRT,290.7,6.3,D
39.13774,-96.75026,331.7,0.39,0.44,2020-12-07,1948,1,nominal,2.0NRT,287.6,3.4,D
39.1373,-96.75476,339.3,0.39,0.44,2020-12-07,1948,1,nominal,2.0NRT,289.1,3.4,D
38.24138,-104.60829,327.9,0.4,0.37,2020-12-07,1948,1,nominal,2.0NRT,291.7,2.3,D
40.36794,-95.11154,337.7,0.49,0.48,2020-12-07,1948,1,nominal,2.0NRT,286.1,3.3,D
40.49551,-95.66685,327.5,0.46,0.47,2020-12-07,1948,1,nominal,2.0NRT,284.9,2.8,D
40.65591,-97.56898,340.3,0.56,0.43,2020-12-07,1948,1,nominal,2.0NRT,288.5,14.5,D
40.32882,-101.83202,333.9,0.4,0.37,2020-12-07,1948,1,low,2.0NRT,305,33,D
40.33094,-101.83038,329.5,0.4,0.37,2020-12-07,1948,1,nominal,2.0NRT,290.6,10.1,D
41.44182,-97.92839,335.8,0.55,0.43,2020-12-07,1948,1,nominal,2.0NRT,288.2,6,D
41.44174,-97.92911,335.8,0.55,0.43,2020-12-07,1948,1,nominal,2.0NRT,288.4,8.4,D
41.8895,-95.29801,341.2,0.5,0.49,2020-12-07,1948,1,nominal,2.0NRT,283.5,7.5,D
42.3683,-98.11571,328.1,0.55,0.43,2020-12-07,1948,1,nominal,2.0NRT,284.9,13.7,D
42.37222,-98.11637,327.6,0.55,0.43,2020-12-07,1948,1,nominal,2.0NRT,283.4,13.7,D
42.37153,-98.12312,338,0.55,0.43,2020-12-07,1948,1,nominal,2.0NRT,291,13.7,D
42.91229,-96.98937,367,0.42,0.45,2020-12-07,1948,1,high,2.0NRT,291.1,20.5,D
42.91599,-96.99521,338.5,0.42,0.45,2020-12-07,1948,1,nominal,2.0NRT,286.2,20.5,D
42.91722,-96.993,335.6,0.42,0.45,2020-12-07,1948,1,nominal,2.0NRT,284,2.4,D
43.23161,-97.06068,331.8,0.42,0.45,2020-12-07,1948,1,nominal,2.0NRT,284.2,3.3,D
43.56442,-97.44666,336.8,0.41,0.45,2020-12-07,1948,1,nominal,2.0NRT,286.1,9.6,D
42.55445,-108.70835,346.7,0.47,0.39,2020-12-07,1948,1,nominal,2.0NRT,278.5,12.5,D
39.66214,-121.88741,327.5,0.77,0.78,2020-12-07,1948,1,nominal,2.0NRT,292.5,7.2,D
43.00375,-109.76368,355.9,0.5,0.41,2020-12-07,1948,1,nominal,2.0NRT,279.4,20.6,D
43.00851,-109.75941,341.3,0.5,0.41,2020-12-07,1948,1,nominal,2.0NRT,275,22.9,D
42.68289,-111.5907,340.3,0.4,0.45,2020-12-07,1948,1,nominal,2.0NRT,283,7.5,D
42.68684,-111.59225,346.3,0.4,0.45,2020-12-07,1948,1,nominal,2.0NRT,283.8,22.1,D
45.09431,-97.12418,337,0.44,0.46,2020-12-07,1948,1,nominal,2.0NRT,279.4,11,D
44.40035,-103.97562,326.1,0.39,0.36,2020-12-07,1948,1,nominal,2.0NRT,281.4,6,D
44.39965,-103.98045,353.5,0.39,0.36,2020-12-07,1948,1,nominal,2.0NRT,288.4,6,D
44.39896,-103.98529,355.6,0.39,0.36,2020-12-07,1948,1,nominal,2.0NRT,293.8,14,D
44.39827,-103.99013,354.6,0.39,0.36,2020-12-07,1948,1,nominal,2.0NRT,289.2,14,D
44.40294,-103.98136,343.6,0.39,0.36,2020-12-07,1948,1,nominal,2.0NRT,281,6,D
44.40224,-103.9862,349.1,0.39,0.36,2020-12-07,1948,1,nominal,2.0NRT,282.7,14,D
45.81924,-97.00157,333.3,0.45,0.47,2020-12-07,1948,1,nominal,2.0NRT,278.5,6.9,D
45.84699,-97.87415,326.9,0.41,0.45,2020-12-07,1948,1,nominal,2.0NRT,282,2.6,D
45.92522,-97.74559,337.9,0.42,0.45,2020-12-07,1948,1,nominal,2.0NRT,282.3,4.1,D
45.99013,-98.40475,338.3,0.39,0.44,2020-12-07,1948,1,nominal,2.0NRT,285,4,D
45.98295,-98.61298,353.9,0.38,0.43,2020-12-07,1948,1,nominal,2.0NRT,286.1,8.3,D
45.98435,-98.61123,336.8,0.38,0.43,2020-12-07,1948,1,nominal,2.0NRT,282.9,4.4,D
46.12509,-97.2858,337.5,0.44,0.46,2020-12-07,1948,1,nominal,2.0NRT,279.6,3.5,D
46.08265,-98.00716,337,0.41,0.45,2020-12-07,1948,1,nominal,2.0NRT,284.7,6.6,D
46.08027,-98.17796,336.8,0.4,0.44,2020-12-07,1948,1,nominal,2.0NRT,281.6,8,D
46.10466,-98.36623,337.8,0.39,0.44,2020-12-07,1948,1,nominal,2.0NRT,283.2,3.8,D
46.1662,-97.98586,342.2,0.41,0.45,2020-12-07,1948,1,nominal,2.0NRT,287.6,10.1,D
46.20929,-97.82364,339.1,0.42,0.45,2020-12-07,1948,1,nominal,2.0NRT,283.7,6.5,D
46.18733,-98.36247,339.3,0.4,0.44,2020-12-07,1948,1,nominal,2.0NRT,283.8,2.8,D
46.29981,-97.60582,343,0.43,0.46,2020-12-07,1948,1,nominal,2.0NRT,283.6,7.9,D
46.25328,-98.49712,338,0.39,0.44,2020-12-07,1948,1,nominal,2.0NRT,285.6,11.3,D
46.30788,-98.25502,338,0.4,0.44,2020-12-07,1948,1,nominal,2.0NRT,284,5.1,D
46.4153,-97.29507,340.1,0.44,0.46,2020-12-07,1948,1,nominal,2.0NRT,306.2,119.1,D
46.41483,-97.30087,278.5,0.44,0.46,2020-12-07,1948,1,low,2.0NRT,287.3,70.3,D
46.2971,-98.72955,327.5,0.57,0.43,2020-12-07,1948,1,nominal,2.0NRT,285.8,9.9,D
46.29867,-98.72961,329.2,0.57,0.43,2020-12-07,1948,1,nominal,2.0NRT,286.1,7.1,D
42.25402,-120.10567,339.1,0.53,0.67,2020-12-07,1948,1,nominal,2.0NRT,279.4,11.2,D
42.25228,-120.11128,355.9,0.53,0.67,2020-12-07,1948,1,low,2.0NRT,283.3,11.2,D
42.39708,-120.23264,328.5,0.53,0.67,2020-12-07,1948,1,nominal,2.0NRT,276.9,10.5,D
42.39184,-120.24965,355,0.53,0.67,2020-12-07,1948,1,nominal,2.0NRT,279.9,16.9,D
42.3945,-120.24103,356.4,0.53,0.67,2020-12-07,1948,1,low,2.0NRT,282.2,16.9,D
42.40216,-120.23801,334,0.53,0.67,2020-12-07,1948,1,nominal,2.0NRT,279,8.1,D
42.39643,-120.25667,328.6,0.53,0.67,2020-12-07,1948,1,nominal,2.0NRT,278.5,10.9,D
42.39898,-120.24837,356.4,0.53,0.67,2020-12-07,1948,1,low,2.0NRT,279.4,10.9,D
46.64443,-98.21613,325.1,0.41,0.45,2020-12-07,1948,1,nominal,2.0NRT,282.6,4.5,D
46.70811,-97.51896,339.1,0.44,0.46,2020-12-07,1948,1,nominal,2.0NRT,285.3,19,D
46.71327,-97.56055,342.6,0.43,0.46,2020-12-07,1948,1,nominal,2.0NRT,284.2,18.1,D
46.71149,-97.51604,337.2,0.44,0.46,2020-12-07,1948,1,nominal,2.0NRT,281,10.1,D
46.71105,-97.5218,329.3,0.44,0.46,2020-12-07,1948,1,nominal,2.0NRT,281.7,10.9,D
46.71217,-97.56277,352.3,0.43,0.46,2020-12-07,1948,1,nominal,2.0NRT,283.6,13.8,D
42.39664,-120.23458,343.3,0.53,0.67,2020-12-07,1948,1,nominal,2.0NRT,277.9,14.2,D
42.39131,-120.25152,354.9,0.53,0.67,2020-12-07,1948,1,nominal,2.0NRT,280.1,28,D
42.39388,-120.24332,356.1,0.53,0.67,2020-12-07,1948,1,low,2.0NRT,283.2,14.2,D
42.40148,-120.24063,339.8,0.53,0.67,2020-12-07,1948,1,nominal,2.0NRT,279.3,14.2,D
42.39839,-120.25048,356,0.53,0.67,2020-12-07,1948,1,low,2.0NRT,279.3,14.2,D
46.74136,-97.83746,343.4,0.42,0.45,2020-12-07,1948,1,nominal,2.0NRT,290,48.5,D
46.74554,-97.83819,339.7,0.42,0.45,2020-12-07,1948,1,nominal,2.0NRT,281.8,6.9,D
46.81472,-97.07799,333.3,0.46,0.47,2020-12-07,1948,1,nominal,2.0NRT,283,3.5,D
46.72763,-98.34155,326.8,0.4,0.44,2020-12-07,1948,1,nominal,2.0NRT,282.2,1.7,D
46.8418,-98.1136,340,0.41,0.45,2020-12-07,1948,1,nominal,2.0NRT,283.2,4.8,D
46.81848,-99.24557,341.1,0.55,0.43,2020-12-07,1948,1,nominal,2.0NRT,283.2,20.5,D
46.83093,-99.24061,326.8,0.55,0.43,2020-12-07,1948,1,nominal,2.0NRT,278.8,7.3,D
46.95242,-98.54192,347.6,0.4,0.44,2020-12-07,1948,1,nominal,2.0NRT,284.2,16.5,D
46.95236,-98.54001,336.9,0.4,0.44,2020-12-07,1948,1,nominal,2.0NRT,283.8,9.3,D
46.95641,-98.54076,337.2,0.4,0.44,2020-12-07,1948,1,nominal,2.0NRT,283.8,6.5,D
47.0111,-98.48148,347.4,0.4,0.44,2020-12-07,1948,1,nominal,2.0NRT,282.8,9,D
45.25442,-110.96,333.7,0.51,0.41,2020-12-07,1948,1,nominal,2.0NRT,273.7,6,D
45.25512,-110.96144,333.7,0.51,0.41,2020-12-07,1948,1,nominal,2.0NRT,273.7,7.2,D
47.18708,-97.43099,337.1,0.45,0.47,2020-12-07,1948,1,nominal,2.0NRT,280.9,4.7,D
45.9776,-108.18388,332.7,0.41,0.37,2020-12-07,1948,1,nominal,2.0NRT,290,62.5,D
47.36192,-97.75446,337.3,0.43,0.46,2020-12-07,1948,1,nominal,2.0NRT,281.4,15.8,D
47.36569,-97.76099,336.6,0.43,0.46,2020-12-07,1948,1,nominal,2.0NRT,288.2,23.1,D
47.39624,-97.75443,338,0.43,0.46,2020-12-07,1948,1,nominal,2.0NRT,283.3,4.3,D
